datetime,temperature,scaled
2024-01-06 02:00:00,21.93,0.6051154086088583
2024-01-06 03:00:00,19.12,0.4298190892077355
2024-01-06 04:00:00,21.12,0.5545851528384279
2024-01-06 05:00:00,22.72,0.6543980037429818
2024-01-06 06:00:00,19.55,0.45664379288833434
2024-01-06 07:00:00,19.97,0.4828446662507796
2024-01-06 08:00:00,20.64,0.5246412975670617
2024-01-06 09:00:00,20.04,0.48721147847785395
2024-01-06 10:00:00,19.0,0.422333125389894
2024-01-06 11:00:00,20.62,0.5233936369307549
2024-01-06 12:00:00,19.5,0.453524641297567
2024-01-06 13:00:00,21.04,0.5495945102932002
2024-01-06 14:00:00,19.65,0.46288209606986885
2024-01-06 15:00:00,22.12,0.6169681846537741
2024-01-06 16:00:00,19.79,0.47161572052401735
2024-01-06 17:00:00,20.25,0.5003119151590766
2024-01-06 18:00:00,21.39,0.5714285714285713
2024-01-06 19:00:00,19.35,0.4441671865252651
2024-01-06 20:00:00,20.81,0.5352464129756705
2024-01-06 21:00:00,21.9,0.6032439176543979
2024-01-06 22:00:00,18.99,0.4217092950717404
2024-01-06 23:00:00,20.78,0.5333749220212102
2024-01-07 00:00:00,20.86,0.5383655645664379
2024-01-07 01:00:00,21.39,0.5714285714285713
2024-01-07 02:00:00,19.37,0.4454148471615721
2024-01-07 03:00:00,19.29,0.44042420461634435
2024-01-07 04:00:00,21.14,0.5558328134747349
2024-01-07 05:00:00,20.92,0.5421085464753587
2024-01-07 06:00:00,20.87,0.5389893948845913
2024-01-07 07:00:00,20.97,0.5452276980661258
2024-01-07 08:00:00,19.95,0.48159700561447283
2024-01-07 09:00:00,20.87,0.5389893948845913
2024-01-07 10:00:00,20.93,0.542732376793512
2024-01-07 11:00:00,19.93,0.48034934497816584
2024-01-07 12:00:00,22.51,0.6412975670617592
2024-01-07 13:00:00,21.12,0.5545851528384279
2024-01-07 14:00:00,19.46,0.4510293200249532
2024-01-07 15:00:00,21.31,0.5664379288833435
2024-01-07 16:00:00,19.68,0.46475358702432923
2024-01-07 17:00:00,21.45,0.575171553337492
2024-01-07 18:00:00,21.82,0.5982532751091701
2024-01-07 19:00:00,19.85,0.4753587024329383
2024-01-07 20:00:00,21.64,0.5870243293824079
2024-01-07 21:00:00,21.09,0.5527136618839675
2024-01-07 22:00:00,21.5,0.5782907049282594
2024-01-07 23:00:00,22.58,0.6456643792888334
2024-01-08 00:00:00,20.44,0.5121646912039924
2024-01-08 01:00:00,19.94,0.48097317529631944
2024-01-08 02:00:00,19.8,0.47223955084217095
2024-01-08 03:00:00,19.88,0.47723019338739847
2024-01-08 04:00:00,20.62,0.5233936369307549
2024-01-08 05:00:00,21.05,0.5502183406113538
2024-01-08 06:00:00,20.98,0.5458515283842794
2024-01-08 07:00:00,21.54,0.5807860262008732
2024-01-08 08:00:00,20.73,0.5302557704304428
2024-01-08 09:00:00,22.17,0.6200873362445415
2024-01-08 10:00:00,20.46,0.5134123518402994
2024-01-08 11:00:00,23.45,0.6999376169681845
2024-01-08 12:00:00,21.35,0.5689332501559575
2024-01-08 13:00:00,19.88,0.47723019338739847
2024-01-08 14:00:00,19.67,0.46412975670617607
2024-01-08 15:00:00,21.22,0.5608234560199624
2024-01-08 16:00:00,20.52,0.5171553337492202
2024-01-08 17:00:00,21.46,0.5757953836556456
2024-01-08 18:00:00,21.22,0.5608234560199624
2024-01-08 19:00:00,20.68,0.5271366188396754
2024-01-08 20:00:00,19.91,0.47910168434185907
2024-01-08 21:00:00,19.25,0.43792888334373037
2024-01-08 22:00:00,20.32,0.5046787273861509
2024-01-08 23:00:00,21.62,0.5857766687461011
2024-01-09 00:00:00,20.99,0.5464753587024328
2024-01-09 01:00:00,19.53,0.45539613225202735
2024-01-09 02:00:00,20.95,0.543980037429819
2024-01-09 03:00:00,21.17,0.5577043044291953
2024-01-09 04:00:00,19.9,0.47847785402370546
2024-01-09 05:00:00,20.94,0.5433562071116657
2024-01-09 06:00:00,20.85,0.5377417342482845
2024-01-09 07:00:00,19.65,0.46288209606986885
2024-01-09 08:00:00,21.16,0.5570804741110417
2024-01-09 09:00:00,21.36,0.5695570804741109
2024-01-09 10:00:00,21.89,0.6026200873362445
2024-01-09 11:00:00,21.86,0.6007485963817841
2024-01-09 12:00:00,19.44,0.4497816593886462
2024-01-09 13:00:00,19.88,0.47723019338739847
2024-01-09 14:00:00,21.34,0.5683094198378041
2024-01-09 15:00:00,21.34,0.5683094198378041
2024-01-09 16:00:00,21.34,0.5683094198378041
2024-01-09 17:00:00,24.68,0.7766687461010603
2024-01-09 18:00:00,21.41,0.5726762320648783
2024-01-09 19:00:00,21.97,0.607610729881472
2024-01-09 20:00:00,21.8,0.5970056144728634
2024-01-09 21:00:00,21.5,0.5782907049282594
2024-01-09 22:00:00,20.53,0.5177791640673738
2024-01-09 23:00:00,21.61,0.5851528384279475
2024-01-10 00:00:00,20.08,0.4897067997504677
2024-01-10 01:00:00,20.62,0.5233936369307549
2024-01-10 02:00:00,20.38,0.5084217092950717
2024-01-10 03:00:00,20.95,0.543980037429819
2024-01-10 04:00:00,23.19,0.6837180286961947
2024-01-10 05:00:00,19.01,0.42295695570804737
2024-01-10 06:00:00,21.56,0.5820336868371802
2024-01-10 07:00:00,19.27,0.43917654398003736
2024-01-10 08:00:00,20.41,0.5102932002495321
2024-01-10 09:00:00,21.98,0.6082345601996256
2024-01-10 10:00:00,20.96,0.5446038677479724
2024-01-10 11:00:00,19.82,0.4734872114784777
2024-01-10 12:00:00,20.18,0.49594510293200245
2024-01-10 13:00:00,21.58,0.5832813474734869
2024-01-10 14:00:00,20.18,0.49594510293200245
2024-01-10 15:00:00,21.13,0.5552089831565813
2024-01-10 16:00:00,20.96,0.5446038677479724
2024-01-10 17:00:00,20.26,0.5009357454772302
2024-01-10 18:00:00,23.06,0.6756082345601994
2024-01-10 19:00:00,21.56,0.5820336868371802
2024-01-10 20:00:00,18.9,0.41609482220835925
2024-01-10 21:00:00,21.12,0.5545851528384279
2024-01-10 22:00:00,20.27,0.5015595757953836
2024-01-10 23:00:00,21.79,0.5963817841547098
2024-01-11 00:00:00,20.15,0.49407361197754185
2024-01-11 01:00:00,20.83,0.5364940736119773
2024-01-11 02:00:00,21.45,0.575171553337492
2024-01-11 03:00:00,21.82,0.5982532751091701
2024-01-11 04:00:00,19.75,0.4691203992514036
2024-01-11 05:00:00,20.62,0.5233936369307549
2024-01-11 06:00:00,20.49,0.5152838427947596
2024-01-11 07:00:00,20.31,0.5040548970679973
2024-01-11 08:00:00,22.73,0.6550218340611352
2024-01-11 09:00:00,21.38,0.5708047411104179
2024-01-11 10:00:00,19.72,0.467248908296943
2024-01-11 11:00:00,21.9,0.6032439176543979
2024-01-11 12:00:00,23.11,0.6787273861509667
2024-01-11 13:00:00,22.02,0.6107298814722394
2024-01-11 14:00:00,19.47,0.4516531503431066
2024-01-11 15:00:00,20.51,0.5165315034310668
2024-01-11 16:00:00,22.26,0.6257018091079226
2024-01-11 17:00:00,20.29,0.5028072364316906
2024-01-11 18:00:00,21.45,0.575171553337492
2024-01-11 19:00:00,21.78,0.5957579538365564
2024-01-11 20:00:00,20.08,0.4897067997504677
2024-01-11 21:00:00,20.96,0.5446038677479724
2024-01-11 22:00:00,17.78,0.34622582657517154
2024-01-11 23:00:00,20.0,0.4847161572052402
2024-01-12 00:00:00,20.77,0.5327510917030566
2024-01-12 01:00:00,19.78,0.47099189020586396
2024-01-12 02:00:00,22.66,0.6506550218340611
2024-01-12 03:00:00,19.61,0.4603867747972551
2024-01-12 04:00:00,20.6,0.5221459762944479
2024-01-12 05:00:00,21.17,0.5577043044291953
2024-01-12 06:00:00,22.49,0.640049906425452
2024-01-12 07:00:00,19.61,0.4603867747972551
2024-01-12 08:00:00,22.22,0.6232064878353086
2024-01-12 09:00:00,21.07,0.5514660012476605
2024-01-12 10:00:00,20.08,0.4897067997504677
2024-01-12 11:00:00,21.53,0.58016219588272
2024-01-12 12:00:00,21.27,0.5639426076107298
2024-01-12 13:00:00,20.47,0.5140361821584528
2024-01-12 14:00:00,21.14,0.5558328134747349
2024-01-12 15:00:00,20.69,0.527760449157829
2024-01-12 16:00:00,21.2,0.5595757953836554
2024-01-12 17:00:00,21.75,0.593886462882096
2024-01-12 18:00:00,22.67,0.6512788521522147
2024-01-12 19:00:00,19.85,0.4753587024329383
2024-01-12 20:00:00,23.23,0.6862133499688085
2024-01-12 21:00:00,19.15,0.43169058016219564
2024-01-12 22:00:00,20.95,0.543980037429819
2024-01-12 23:00:00,21.69,0.5901434809731753
2024-01-13 00:00:00,21.39,0.5714285714285713
2024-01-13 01:00:00,20.49,0.5152838427947596
2024-01-13 02:00:00,20.91,0.5414847161572053
2024-01-13 03:00:00,20.63,0.5240174672489081
2024-01-13 04:00:00,20.53,0.5177791640673738
2024-01-13 05:00:00,21.98,0.6082345601996256
2024-01-13 06:00:00,21.49,0.5776668746101058
2024-01-13 07:00:00,20.44,0.5121646912039924
2024-01-13 08:00:00,22.04,0.6119775421085464
2024-01-13 09:00:00,21.45,0.575171553337492
2024-01-13 10:00:00,21.96,0.6069868995633189
2024-01-13 11:00:00,21.78,0.5957579538365564
2024-01-13 12:00:00,20.32,0.5046787273861509
2024-01-13 13:00:00,20.59,0.5215221459762943
2024-01-13 14:00:00,21.91,0.6038677479725515
2024-01-13 15:00:00,21.77,0.595134123518403
2024-01-13 16:00:00,21.14,0.5558328134747349
2024-01-13 17:00:00,21.29,0.5651902682470368
2024-01-13 18:00:00,22.45,0.6375545851528382
2024-01-13 19:00:00,20.58,0.5208983156581407
2024-01-13 20:00:00,21.73,0.592638802245789
2024-01-13 21:00:00,20.98,0.5458515283842794
2024-01-13 22:00:00,20.97,0.5452276980661258
2024-01-13 23:00:00,22.29,0.627573300062383
2024-01-14 00:00:00,22.02,0.6107298814722394
2024-01-14 01:00:00,22.01,0.610106051154086
2024-01-14 02:00:00,22.51,0.6412975670617592
2024-01-14 03:00:00,21.22,0.5608234560199624
2024-01-14 04:00:00,21.89,0.6026200873362445
2024-01-14 05:00:00,20.9,0.5408608858390517
2024-01-14 06:00:00,21.54,0.5807860262008732
2024-01-14 07:00:00,21.09,0.5527136618839675
2024-01-14 08:00:00,21.32,0.5670617592014972
2024-01-14 09:00:00,21.82,0.5982532751091701
2024-01-14 10:00:00,20.41,0.5102932002495321
2024-01-14 11:00:00,23.32,0.6918278228321896
2024-01-14 12:00:00,20.23,0.4990642545227698
2024-01-14 13:00:00,20.02,0.48596381784154696
2024-01-14 14:00:00,22.4,0.6344354335620709
2024-01-14 15:00:00,22.04,0.6119775421085464
2024-01-14 16:00:00,21.87,0.6013724266999375
2024-01-14 17:00:00,21.88,0.6019962570180909
2024-01-14 18:00:00,21.24,0.5620711166562694
2024-01-14 19:00:00,20.36,0.5071740486587647
2024-01-14 20:00:00,21.34,0.5683094198378041
2024-01-14 21:00:00,20.59,0.5215221459762943
2024-01-14 22:00:00,22.24,0.6244541484716156
2024-01-14 23:00:00,21.13,0.5552089831565813
2024-01-15 00:00:00,20.45,0.5127885215221458
2024-01-15 01:00:00,20.96,0.5446038677479724
2024-01-15 02:00:00,21.7,0.5907673112913286
2024-01-15 03:00:00,20.72,0.5296319401122894
2024-01-15 04:00:00,20.47,0.5140361821584528
2024-01-15 05:00:00,21.54,0.5807860262008732
2024-01-15 06:00:00,21.54,0.5807860262008732
2024-01-15 07:00:00,20.79,0.5339987523393636
2024-01-15 08:00:00,20.83,0.5364940736119773
2024-01-15 09:00:00,21.54,0.5807860262008732
2024-01-15 10:00:00,19.86,0.4759825327510917
2024-01-15 11:00:00,19.91,0.47910168434185907
2024-01-15 12:00:00,20.6,0.5221459762944479
2024-01-15 13:00:00,21.11,0.5539613225202743
2024-01-15 14:00:00,21.64,0.5870243293824079
2024-01-15 15:00:00,22.8,0.6593886462882096
2024-01-15 16:00:00,22.19,0.6213349968808485
2024-01-15 17:00:00,21.18,0.5583281347473487
2024-01-15 18:00:00,21.32,0.5670617592014972
2024-01-15 19:00:00,20.34,0.5059263880224577
2024-01-15 20:00:00,21.33,0.5676855895196505
2024-01-15 21:00:00,21.06,0.5508421709295069
2024-01-15 22:00:00,21.68,0.5895196506550217
2024-01-15 23:00:00,20.53,0.5177791640673738
2024-01-16 00:00:00,21.88,0.6019962570180909
2024-01-16 01:00:00,22.9,0.6656269494697441
2024-01-16 02:00:00,21.26,0.5633187772925764
2024-01-16 03:00:00,21.77,0.595134123518403
2024-01-16 04:00:00,22.06,0.6132252027448531
2024-01-16 05:00:00,20.98,0.5458515283842794
2024-01-16 06:00:00,21.6,0.5845290081097941
2024-01-16 07:00:00,21.4,0.5720524017467247
2024-01-16 08:00:00,21.49,0.5776668746101058
2024-01-16 09:00:00,20.62,0.5233936369307549
2024-01-16 10:00:00,21.42,0.5733000623830319
2024-01-16 11:00:00,21.9,0.6032439176543979
2024-01-16 12:00:00,22.85,0.662507797878977
2024-01-16 13:00:00,22.36,0.6319401122894571
2024-01-16 14:00:00,23.56,0.7067997504678726
2024-01-16 15:00:00,20.64,0.5246412975670617
2024-01-16 16:00:00,22.29,0.627573300062383
2024-01-16 17:00:00,21.6,0.5845290081097941
2024-01-16 18:00:00,23.61,0.70991890205864
2024-01-16 19:00:00,20.62,0.5233936369307549
2024-01-16 20:00:00,20.59,0.5215221459762943
2024-01-16 21:00:00,20.83,0.5364940736119773
2024-01-16 22:00:00,19.31,0.4416718652526511
2024-01-16 23:00:00,20.91,0.5414847161572053
2024-01-17 00:00:00,20.68,0.5271366188396754
2024-01-17 01:00:00,21.6,0.5845290081097941
2024-01-17 02:00:00,21.79,0.5963817841547098
2024-01-17 03:00:00,23.33,0.692451653150343
2024-01-17 04:00:00,22.41,0.6350592638802245
2024-01-17 05:00:00,20.88,0.5396132252027447
2024-01-17 06:00:00,20.56,0.5196506550218339
2024-01-17 07:00:00,21.96,0.6069868995633189
2024-01-17 08:00:00,20.15,0.49407361197754185
2024-01-17 09:00:00,23.3,0.6905801621958826
2024-01-17 10:00:00,22.66,0.6506550218340611
2024-01-17 11:00:00,21.01,0.5477230193387398
2024-01-17 12:00:00,19.77,0.47036805988771035
2024-01-17 13:00:00,22.84,0.6618839675608233
2024-01-17 14:00:00,21.38,0.5708047411104179
2024-01-17 15:00:00,22.73,0.6550218340611352
2024-01-17 16:00:00,19.9,0.47847785402370546
2024-01-17 17:00:00,20.9,0.5408608858390517
2024-01-17 18:00:00,21.51,0.578914535246413
2024-01-17 19:00:00,21.55,0.5814098565190268
2024-01-17 20:00:00,21.06,0.5508421709295069
2024-01-17 21:00:00,22.14,0.6182158452900811
2024-01-17 22:00:00,20.45,0.5127885215221458
2024-01-17 23:00:00,21.38,0.5708047411104179
2024-01-18 00:00:00,21.64,0.5870243293824079
2024-01-18 01:00:00,22.04,0.6119775421085464
2024-01-18 02:00:00,22.24,0.6244541484716156
2024-01-18 03:00:00,20.41,0.5102932002495321
2024-01-18 04:00:00,20.0,0.4847161572052402
2024-01-18 05:00:00,22.82,0.6606363069245164
2024-01-18 06:00:00,21.88,0.6019962570180909
2024-01-18 07:00:00,20.8,0.5346225826575172
2024-01-18 08:00:00,23.1,0.6781035558328136
2024-01-18 09:00:00,21.67,0.5888958203368685
2024-01-18 10:00:00,22.74,0.6556456643792886
2024-01-18 11:00:00,21.63,0.5864004990642543
2024-01-18 12:00:00,23.63,0.7111665626949469
2024-01-18 13:00:00,23.32,0.6918278228321896
2024-01-18 14:00:00,21.32,0.5670617592014972
2024-01-18 15:00:00,22.55,0.643792888334373
2024-01-18 16:00:00,22.22,0.6232064878353086
2024-01-18 17:00:00,22.95,0.6687461010605115
2024-01-18 18:00:00,20.62,0.5233936369307549
2024-01-18 19:00:00,22.28,0.6269494697442296
2024-01-18 20:00:00,22.65,0.6500311915159075
2024-01-18 21:00:00,19.84,0.4747348721147847
2024-01-18 22:00:00,20.42,0.5109170305676857
2024-01-18 23:00:00,19.56,0.4572676232064877
2024-01-19 00:00:00,21.34,0.5683094198378041
2024-01-19 01:00:00,22.33,0.6300686213349967
2024-01-19 02:00:00,23.12,0.6793512164691203
2024-01-19 03:00:00,21.69,0.5901434809731753
2024-01-19 04:00:00,23.25,0.6874610106051152
2024-01-19 05:00:00,20.24,0.4996880848409232
2024-01-19 06:00:00,19.92,0.47972551466001245
2024-01-19 07:00:00,21.57,0.5826575171553338
2024-01-19 08:00:00,22.02,0.6107298814722394
2024-01-19 09:00:00,21.6,0.5845290081097941
2024-01-19 10:00:00,19.57,0.45789145352464133
2024-01-19 11:00:00,21.55,0.5814098565190268
2024-01-19 12:00:00,20.34,0.5059263880224577
2024-01-19 13:00:00,22.32,0.6294447910168434
2024-01-19 14:00:00,22.02,0.6107298814722394
2024-01-19 15:00:00,20.72,0.5296319401122894
2024-01-19 16:00:00,21.15,0.5564566437928883
2024-01-19 17:00:00,20.6,0.5221459762944479
2024-01-19 18:00:00,21.6,0.5845290081097941
2024-01-19 19:00:00,22.63,0.6487835308796005
2024-01-19 20:00:00,20.69,0.527760449157829
2024-01-19 21:00:00,22.18,0.6207111665626949
2024-01-19 22:00:00,21.15,0.5564566437928883
2024-01-19 23:00:00,20.89,0.5402370555208983
2024-01-20 00:00:00,21.58,0.5832813474734869
2024-01-20 01:00:00,20.66,0.5258889582033687
2024-01-20 02:00:00,21.14,0.5558328134747349
2024-01-20 03:00:00,20.5,0.5159076731129132
2024-01-20 04:00:00,23.67,0.7136618839675609
2024-01-20 05:00:00,21.74,0.5932626325639424
2024-01-20 06:00:00,21.01,0.5477230193387398
2024-01-20 07:00:00,21.93,0.6051154086088583
2024-01-20 08:00:00,21.6,0.5845290081097941
2024-01-20 09:00:00,21.5,0.5782907049282594
2024-01-20 10:00:00,22.34,0.6306924516531504
2024-01-20 11:00:00,22.48,0.6394260761072988
2024-01-20 12:00:00,21.2,0.5595757953836554
2024-01-20 13:00:00,21.16,0.5570804741110417
2024-01-20 14:00:00,21.46,0.5757953836556456
2024-01-20 15:00:00,19.44,0.4497816593886462
2024-01-20 16:00:00,20.23,0.4990642545227698
2024-01-20 17:00:00,23.11,0.6787273861509667
2024-01-20 18:00:00,23.39,0.6961946350592639
2024-01-20 19:00:00,21.5,0.5782907049282594
2024-01-20 20:00:00,22.33,0.6300686213349967
2024-01-20 21:00:00,22.07,0.6138490330630068
2024-01-20 22:00:00,24.84,0.7866500311915158
2024-01-20 23:00:00,22.88,0.6643792888334371
2024-01-21 00:00:00,21.64,0.5870243293824079
2024-01-21 01:00:00,20.82,0.5358702432938239
2024-01-21 02:00:00,20.17,0.49532127261384906
2024-01-21 03:00:00,21.98,0.6082345601996256
2024-01-21 04:00:00,21.03,0.5489706799750468
2024-01-21 05:00:00,20.36,0.5071740486587647
2024-01-21 06:00:00,21.14,0.5558328134747349
2024-01-21 07:00:00,20.71,0.529008109794136
2024-01-21 08:00:00,23.48,0.7018091079226451
2024-01-21 09:00:00,22.68,0.6519026824703679
2024-01-21 10:00:00,21.79,0.5963817841547098
2024-01-21 11:00:00,23.29,0.6899563318777292
2024-01-21 12:00:00,21.89,0.6026200873362445
2024-01-21 13:00:00,20.95,0.543980037429819
2024-01-21 14:00:00,23.34,0.6930754834684966
2024-01-21 15:00:00,22.36,0.6319401122894571
2024-01-21 16:00:00,20.78,0.5333749220212102
2024-01-21 17:00:00,21.63,0.5864004990642543
2024-01-21 18:00:00,20.95,0.543980037429819
2024-01-21 19:00:00,20.45,0.5127885215221458
2024-01-21 20:00:00,22.76,0.6568933250155958
2024-01-21 21:00:00,23.75,0.7186525265127884
2024-01-21 22:00:00,20.44,0.5121646912039924
2024-01-21 23:00:00,22.41,0.6350592638802245
2024-01-22 00:00:00,21.2,0.5595757953836554
2024-01-22 01:00:00,21.36,0.5695570804741109
2024-01-22 02:00:00,21.26,0.5633187772925764
2024-01-22 03:00:00,20.99,0.5464753587024328
2024-01-22 04:00:00,21.91,0.6038677479725515
2024-01-22 05:00:00,21.03,0.5489706799750468
2024-01-22 06:00:00,22.14,0.6182158452900811
2024-01-22 07:00:00,21.82,0.5982532751091701
2024-01-22 08:00:00,21.64,0.5870243293824079
2024-01-22 09:00:00,20.97,0.5452276980661258
2024-01-22 10:00:00,21.31,0.5664379288833435
2024-01-22 11:00:00,22.64,0.6494073611977541
2024-01-22 12:00:00,22.39,0.6338116032439177
2024-01-22 13:00:00,20.91,0.5414847161572053
2024-01-22 14:00:00,21.99,0.608858390517779
2024-01-22 15:00:00,22.65,0.6500311915159075
2024-01-22 16:00:00,20.23,0.4990642545227698
2024-01-22 17:00:00,22.45,0.6375545851528382
2024-01-22 18:00:00,21.25,0.5626949469744228
2024-01-22 19:00:00,22.48,0.6394260761072988
2024-01-22 20:00:00,21.15,0.5564566437928883
2024-01-22 21:00:00,20.11,0.4915782907049281
2024-01-22 22:00:00,20.29,0.5028072364316906
2024-01-22 23:00:00,21.97,0.607610729881472
2024-01-23 00:00:00,22.19,0.6213349968808485
2024-01-23 01:00:00,21.03,0.5489706799750468
2024-01-23 02:00:00,22.57,0.64504054897068
2024-01-23 03:00:00,20.28,0.5021834061135372
2024-01-23 04:00:00,21.88,0.6019962570180909
2024-01-23 05:00:00,20.73,0.5302557704304428
2024-01-23 06:00:00,21.3,0.5658140985651902
2024-01-23 07:00:00,22.0,0.6094822208359326
2024-01-23 08:00:00,21.09,0.5527136618839675
2024-01-23 09:00:00,21.57,0.5826575171553338
2024-01-23 10:00:00,22.97,0.6699937616968182
